Timestamp,Machine_ID,Operator_ID,Engine_Hours,Fuel_Used_L,Load_Cycles,Idling_Time_min,Seatbelt_Status,Proximity_Hazard,Safety_Alert_Triggered,Working_Condition,Incident_Logged,Unsafe_Operation,Task_Type,Weather,Operator_Skill,Machine_Age_yrs,Estimated_Time_min,Actual_Time_min
2025-05-19 18:30:00,EXC002,OP1007,2302.7,6.95,15,21.7,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,4,34.2,33.2
2025-05-19 19:00:00,EXC005,OP1009,4358.2,5.79,8,51.7,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Intermediate,7,99.3,108.7
2025-05-19 19:30:00,EXC002,OP1002,2304.3,4.69,7,26.4,Fastened,Yes,Yes,Low Visibility,No,Yes,Trenching,Cloudy,Intermediate,4,46.3,56.1
2025-05-19 20:00:00,EXC001,OP1003,1729.2,5.69,7,32.5,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,2,60.0,65.6
2025-05-19 20:30:00,EXC002,OP1010,2306.5,5.97,9,36.4,Fastened,Yes,Yes,Slippery,No,Yes,Trenching,Rainy,Intermediate,4,50.3,58.9
2025-05-19 21:00:00,LOD001,OP1008,3177.0,5.76,10,33.6,Fastened,No,Yes,Reduced Visibility,No,No,Grading,Rainy,Intermediate,4,42.8,60.9
2025-05-19 21:30:00,LOD001,OP1006,3178.9,8.12,16,38.6,Unfastened,No,Yes,Slippery,No,Yes,Material Loading,Rainy,Intermediate,4,36.5,45.4
2025-05-19 22:00:00,LOD001,OP1010,3179.8,6.17,9,37.6,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Intermediate,4,93.6,108.5
2025-05-19 22:30:00,EXC003,OP1009,2042.6,8.8,16,38.9,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Intermediate,3,32.1,39.2
2025-05-19 23:00:00,EXC005,OP1010,4358.9,8.16,18,26.0,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Expert,7,26.3,29.5
2025-05-19 23:30:00,EXC002,OP1004,2308.0,6.26,10,54.4,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Beginner,4,37.6,42.0
2025-05-20 00:00:00,EXC002,OP1008,2309.0,4.31,5,29.9,Fastened,No,No,Normal,No,No,Demolition,Cloudy,Intermediate,4,97.7,98.7
2025-05-20 00:30:00,LOD002,OP1010,2824.4,6.24,10,37.0,Fastened,No,No,Dusty,No,No,Trenching,Windy,Intermediate,6,50.9,61.8
2025-05-20 01:00:00,EXC001,OP1003,1731.0,7.56,14,50.0,Fastened,No,No,Normal,No,No,Earth Excavation,Windy,Intermediate,2,63.0,69.7
2025-05-20 01:30:00,EXC001,OP1003,1732.8,7.24,14,34.5,Fastened,No,No,Normal,No,No,Material Loading,Windy,Intermediate,2,30.9,43.9
2025-05-20 02:00:00,EXC002,OP1008,2310.0,8.98,17,30.1,Fastened,No,No,Normal,No,No,Material Loading,Windy,Intermediate,4,36.5,49.8
2025-05-20 02:30:00,EXC001,OP1005,1733.2,4.59,7,34.0,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Intermediate,2,94.4,101.0
2025-05-20 03:00:00,EXC002,OP1003,2311.2,8.5,18,24.3,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Expert,4,30.9,28.0
2025-05-20 03:30:00,EXC004,OP1010,1510.6,8.34,16,35.1,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,5,56.6,67.7
2025-05-20 04:00:00,EXC003,OP1001,2044.4,5.91,13,10.0,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Beginner,3,104.6,104.8
2025-05-20 04:30:00,LOD002,OP1003,2825.4,6.22,10,11.9,Fastened,Yes,Yes,Low Visibility,No,Yes,Grading,Cloudy,Intermediate,6,42.2,49.9
2025-05-20 05:00:00,LOD001,OP1009,3181.6,7.54,15,28.4,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Intermediate,4,70.8,79.3
2025-05-20 05:30:00,EXC003,OP1005,2046.6,5.69,9,47.3,Fastened,No,No,Low Visibility,No,No,Demolition,Cloudy,Intermediate,3,96.3,105.3
2025-05-20 06:00:00,EXC002,OP1010,2311.9,6.21,10,15.5,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,4,44.2,46.3
2025-05-20 06:30:00,EXC003,OP1002,2049.0,5.95,9,32.8,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Intermediate,3,45.6,52.3
2025-05-20 07:00:00,EXC005,OP1007,4360.0,5.8,9,32.7,Fastened,No,No,Normal,No,No,Demolition,Sunny,Intermediate,7,88.3,92.6
2025-05-20 07:30:00,EXC002,OP1002,2312.7,6.19,11,13.4,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Expert,4,26.2,32.7
2025-05-20 08:00:00,EXC005,OP1004,4361.1,6.46,11,20.5,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,7,59.6,62.5
2025-05-20 08:30:00,EXC003,OP1007,2049.4,4.18,6,31.4,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Intermediate,3,48.4,57.9
2025-05-20 09:00:00,EXC004,OP1004,1511.1,5.39,8,47.3,Fastened,No,No,Slippery,No,No,Grading,Rainy,Expert,5,36.2,50.2
2025-05-20 09:30:00,EXC003,OP1007,2050.6,5.16,8,18.7,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Beginner,3,70.2,70.4
2025-05-20 10:00:00,EXC002,OP1007,2314.7,6.17,13,21.9,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Intermediate,4,38.5,40.1
2025-05-20 10:30:00,LOD002,OP1001,2827.6,6.52,9,42.9,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Intermediate,6,34.0,37.9
2025-05-20 11:00:00,LOD001,OP1006,3183.3,5.07,8,36.7,Fastened,No,No,Dusty,No,No,Trenching,Windy,Intermediate,4,50.9,55.2
2025-05-20 11:30:00,EXC001,OP1009,1733.6,6.09,9,38.1,Unfastened,No,Yes,Dry Ground,No,Yes,Grading,Sunny,Intermediate,2,36.4,42.0
2025-05-20 12:00:00,LOD002,OP1002,2829.4,6.43,9,33.1,Fastened,No,No,Slippery,No,No,Demolition,Rainy,Beginner,6,123.3,125.6
2025-05-20 12:30:00,EXC004,OP1003,1512.8,6.94,12,31.3,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Intermediate,5,37.3,49.8
2025-05-20 13:00:00,LOD002,OP1010,2831.4,3.18,3,51.8,Fastened,Yes,Yes,Slippery,No,Yes,Trenching,Rainy,Beginner,6,68.0,84.3
2025-05-20 13:30:00,LOD001,OP1005,3185.4,7.45,13,32.7,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Expert,4,59.8,65.9
2025-05-20 14:00:00,EXC003,OP1009,2052.8,6.99,14,26.3,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Beginner,3,33.7,34.2
2025-05-20 14:30:00,EXC001,OP1004,1734.8,4.49,6,26.0,Fastened,Yes,Yes,Dry Ground,No,Yes,Demolition,Sunny,Intermediate,2,89.7,101.9
2025-05-20 15:00:00,EXC002,OP1001,2316.5,4.27,6,21.2,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Expert,4,36.0,43.9
2025-05-20 15:30:00,EXC004,OP1004,1513.6,6.58,10,25.5,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,5,46.7,52.1
2025-05-20 16:00:00,EXC005,OP1006,4363.6,4.88,6,24.5,Fastened,No,No,Normal,No,No,Trenching,Windy,Intermediate,7,51.7,56.5
2025-05-20 16:30:00,EXC002,OP1005,2317.1,7.15,12,54.7,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Beginner,4,41.1,61.1
2025-05-20 17:00:00,EXC001,OP1001,1735.0,8.19,16,26.5,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,2,66.5,75.3
2025-05-20 17:30:00,LOD001,OP1004,3186.0,6.43,11,20.8,Fastened,Yes,Yes,Low Visibility,No,Yes,Grading,Cloudy,Beginner,4,39.3,42.5
2025-05-20 18:00:00,LOD002,OP1006,2833.4,4.9,7,33.6,Fastened,No,No,Normal,No,No,Trenching,Windy,Intermediate,6,51.9,50.8
2025-05-20 18:30:00,EXC004,OP1010,1514.8,3.67,3,17.7,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Expert,5,33.4,40.4
2025-05-20 19:00:00,EXC002,OP1010,2318.3,6.84,14,8.3,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,4,30.7,33.5
2025-05-20 19:30:00,EXC002,OP1004,2320.7,6.62,14,23.2,Fastened,Yes,Yes,Normal,No,Yes,Material Loading,Cloudy,Intermediate,4,36.8,44.4
2025-05-20 20:00:00,EXC001,OP1009,1737.3,7.87,15,33.7,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Intermediate,2,70.7,85.0
2025-05-20 20:30:00,LOD002,OP1005,2834.3,4.28,5,19.0,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Intermediate,6,39.9,43.2
2025-05-20 21:00:00,EXC001,OP1008,1738.0,8.46,15,38.7,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Intermediate,2,71.8,90.6
2025-05-20 21:30:00,EXC004,OP1009,1517.0,7.36,13,22.4,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,5,63.7,60.4
2025-05-20 22:00:00,EXC002,OP1010,2323.0,5.94,11,10.5,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,4,28.9,26.5
2025-05-20 22:30:00,EXC004,OP1005,1518.4,6.63,12,26.7,Fastened,No,No,Normal,No,No,Grading,Sunny,Intermediate,5,42.4,48.6
2025-05-20 23:00:00,EXC005,OP1006,4365.3,5.49,11,15.9,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Expert,7,57.7,54.6
2025-05-20 23:30:00,LOD001,OP1001,3186.8,5.22,7,24.4,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Expert,4,59.4,60.8
2025-05-21 00:00:00,EXC002,OP1007,2325.0,4.7,8,3.3,Fastened,Yes,Yes,Normal,No,Yes,Grading,Sunny,Intermediate,4,37.2,38.1
2025-05-21 00:30:00,EXC001,OP1004,1739.7,6.11,10,45.2,Fastened,No,No,Wet Ground,No,No,Grading,Rainy,Expert,2,30.6,50.2
2025-05-21 01:00:00,EXC001,OP1002,1741.0,6.26,12,18.8,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,2,58.1,61.7
2025-05-21 01:30:00,LOD002,OP1005,2834.7,8.63,16,29.9,Fastened,No,No,Wet Ground,No,No,Material Loading,Rainy,Expert,6,33.3,47.5
2025-05-21 02:00:00,LOD002,OP1003,2837.0,7.61,10,68.3,Fastened,No,No,Normal,No,No,Trenching,Windy,Beginner,6,56.7,71.5
2025-05-21 02:30:00,EXC005,OP1006,4366.9,7.74,12,45.3,Fastened,No,Yes,Reduced Visibility,Yes,No,Material Loading,Rainy,Intermediate,7,38.1,62.0
2025-05-21 03:00:00,EXC005,OP1008,4367.5,4.41,6,22.4,Fastened,No,Yes,Strong Wind,No,No,Demolition,Windy,Expert,7,90.9,93.6
2025-05-21 03:30:00,EXC005,OP1007,4369.1,6.38,10,13.3,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,7,66.2,66.9
2025-05-21 04:00:00,EXC002,OP1003,2326.8,4.03,6,8.2,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Expert,4,27.6,23.7
2025-05-21 04:30:00,LOD002,OP1008,2838.4,8.23,14,50.6,Fastened,No,No,Normal,No,No,Material Loading,Windy,Intermediate,6,36.9,42.0
2025-05-21 05:00:00,EXC003,OP1002,2054.6,8.71,16,54.3,Fastened,No,No,Wet Ground,No,No,Material Loading,Rainy,Intermediate,3,36.9,47.4
2025-05-21 05:30:00,EXC003,OP1010,2056.2,8.17,16,43.5,Fastened,No,No,Wet Ground,No,No,Material Loading,Rainy,Intermediate,3,37.0,50.2
2025-05-21 06:00:00,EXC004,OP1009,1520.8,4.64,6,19.9,Fastened,No,No,Low Visibility,No,No,Demolition,Cloudy,Expert,5,87.3,89.5
2025-05-21 06:30:00,EXC001,OP1004,1741.3,4.45,9,8.1,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,2,60.9,57.2
2025-05-21 07:00:00,EXC002,OP1001,2327.2,5.88,10,23.2,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Intermediate,4,67.1,69.8
2025-05-21 07:30:00,LOD001,OP1008,3187.4,4.65,7,16.5,Fastened,No,No,Slippery,No,No,Earth Excavation,Rainy,Expert,4,69.6,81.3
2025-05-21 08:00:00,EXC001,OP1007,1743.1,4.61,4,24.8,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Expert,2,82.4,87.5
2025-05-21 08:30:00,EXC005,OP1005,4370.8,5.38,7,33.4,Fastened,No,No,Normal,No,No,Grading,Sunny,Expert,7,32.0,36.7
2025-05-21 09:00:00,EXC002,OP1010,2329.5,7.88,17,24.5,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Intermediate,4,27.0,25.9
2025-05-21 09:30:00,EXC003,OP1005,2058.1,6.85,14,12.7,Fastened,No,No,Normal,No,No,Earth Excavation,Cloudy,Expert,3,58.0,56.5
2025-05-21 10:00:00,EXC002,OP1007,2330.9,6.01,12,13.0,Fastened,No,No,Normal,No,No,Demolition,Sunny,Expert,4,82.2,76.0
2025-05-21 10:30:00,EXC003,OP1005,2060.5,6.05,10,53.3,Fastened,No,No,Slippery,No,No,Grading,Rainy,Expert,3,35.9,51.1
2025-05-21 11:00:00,LOD001,OP1008,3188.2,7.71,13,53.1,Fastened,No,No,Slippery,No,No,Material Loading,Rainy,Beginner,4,44.2,60.6
2025-05-21 11:30:00,EXC002,OP1006,2333.0,5.31,8,26.6,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Intermediate,4,45.3,44.2
2025-05-21 12:00:00,EXC004,OP1005,1522.0,6.68,11,26.5,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,5,70.6,75.1
2025-05-21 12:30:00,EXC004,OP1009,1523.7,7.43,13,24.3,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Intermediate,5,31.0,39.7
2025-05-21 13:00:00,EXC005,OP1002,4372.7,6.78,10,25.2,Fastened,Yes,Yes,Dry Ground,Yes,Yes,Grading,Sunny,Intermediate,7,31.3,40.0
2025-05-21 13:30:00,LOD002,OP1001,2840.1,7.15,12,40.4,Fastened,Yes,Yes,Wet Ground,No,Yes,Earth Excavation,Rainy,Beginner,6,82.1,95.7
2025-05-21 14:00:00,LOD001,OP1008,3188.7,7.58,14,31.0,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,4,32.3,30.8
2025-05-21 14:30:00,EXC002,OP1003,2334.2,5.48,7,42.3,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Intermediate,4,47.2,49.9
2025-05-21 15:00:00,EXC001,OP1007,1744.6,4.77,11,4.9,Fastened,No,No,Normal,No,No,Grading,Cloudy,Intermediate,2,37.3,36.8
2025-05-21 15:30:00,EXC002,OP1010,2336.4,8.43,13,70.4,Fastened,No,Yes,Slippery,Yes,Yes,Material Loading,Rainy,Intermediate,4,35.0,55.3
2025-05-21 16:00:00,EXC005,OP1008,4373.9,6.18,10,19.8,Fastened,No,No,Dry Ground,Yes,No,Earth Excavation,Sunny,Expert,7,56.3,58.5
2025-05-21 16:30:00,EXC001,OP1006,1746.9,8.12,16,34.4,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,2,26.9,29.6
2025-05-21 17:00:00,EXC004,OP1010,1524.9,6.0,10,33.1,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Intermediate,5,49.1,49.4
2025-05-21 17:30:00,EXC005,OP1009,4375.4,7.07,14,21.0,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Beginner,7,79.2,83.3
2025-05-21 18:00:00,EXC003,OP1007,2062.6,5.1,9,9.5,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Intermediate,3,37.2,36.3
2025-05-21 18:30:00,LOD001,OP1010,3190.2,5.2,8,14.7,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,4,53.9,57.1
2025-05-21 19:00:00,EXC001,OP1005,1749.3,3.9,7,16.1,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Intermediate,2,47.7,42.0
2025-05-21 19:30:00,EXC001,OP1008,1751.1,6.23,12,15.1,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,2,65.6,68.8
2025-05-21 20:00:00,LOD001,OP1002,3191.6,6.26,9,28.3,Fastened,No,No,Normal,Yes,No,Earth Excavation,Sunny,Intermediate,4,61.8,68.2
2025-05-21 20:30:00,EXC004,OP1007,1525.1,4.66,7,12.7,Fastened,No,No,Low Visibility,No,No,Trenching,Cloudy,Expert,5,40.1,44.1
2025-05-21 21:00:00,EXC005,OP1004,4376.5,7.25,15,34.3,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,7,66.8,70.1
2025-05-21 21:30:00,EXC003,OP1009,2063.5,6.92,15,7.2,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,3,32.7,37.2
2025-05-21 22:00:00,EXC002,OP1001,2338.3,6.3,10,36.7,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,4,65.0,64.3
2025-05-21 22:30:00,LOD001,OP1007,3192.3,7.08,10,66.6,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Beginner,4,45.2,52.8
2025-05-21 23:00:00,LOD001,OP1006,3193.0,6.61,12,25.3,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Beginner,4,72.3,74.6
2025-05-21 23:30:00,EXC005,OP1008,4377.2,7.25,11,30.5,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Intermediate,7,61.7,69.5
2025-05-22 00:00:00,EXC002,OP1005,2338.8,6.11,9,43.9,Unfastened,No,Yes,Dry Ground,No,Yes,Trenching,Sunny,Beginner,4,50.9,58.5
2025-05-22 00:30:00,EXC005,OP1001,4378.1,3.81,2,32.7,Fastened,Yes,Yes,Dry Ground,No,Yes,Demolition,Sunny,Beginner,7,109.7,119.0
2025-05-22 01:00:00,EXC003,OP1001,2065.7,7.03,16,3.9,Unfastened,No,Yes,Dry Ground,Yes,Yes,Material Loading,Sunny,Intermediate,3,32.7,30.2
2025-05-22 01:30:00,EXC001,OP1009,1753.0,6.22,8,55.4,Unfastened,Yes,Yes,Reduced Visibility,Yes,Yes,Grading,Rainy,Beginner,2,45.3,68.6
2025-05-22 02:00:00,LOD002,OP1010,2841.9,8.25,14,38.2,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Intermediate,6,71.7,85.4
2025-05-22 02:30:00,EXC001,OP1006,1755.1,4.63,6,39.7,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Beginner,2,39.6,50.1
2025-05-22 03:00:00,LOD002,OP1010,2842.8,7.21,14,21.9,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,6,70.2,70.9
2025-05-22 03:30:00,EXC003,OP1005,2067.9,5.58,10,47.4,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Expert,3,63.3,73.3
2025-05-22 04:00:00,EXC002,OP1001,2339.3,7.54,15,38.0,Fastened,No,No,Dusty,Yes,No,Material Loading,Windy,Intermediate,4,35.7,49.8
2025-05-22 04:30:00,EXC004,OP1006,1526.1,5.26,6,19.9,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Intermediate,5,53.4,60.5
2025-05-22 05:00:00,LOD002,OP1006,2844.3,5.54,9,21.7,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Beginner,6,106.9,113.0
2025-05-22 05:30:00,LOD001,OP1003,3193.4,6.13,11,18.1,Fastened,No,No,Normal,No,No,Earth Excavation,Cloudy,Intermediate,4,66.5,62.4
2025-05-22 06:00:00,LOD001,OP1008,3195.3,3.81,5,15.3,Fastened,Yes,Yes,Normal,No,Yes,Demolition,Sunny,Intermediate,4,93.3,102.4
2025-05-22 06:30:00,EXC005,OP1001,4379.2,8.83,18,24.8,Fastened,No,No,Low Visibility,Yes,No,Material Loading,Cloudy,Beginner,7,42.2,41.6
2025-05-22 07:00:00,EXC005,OP1001,4381.2,7.26,14,22.0,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Intermediate,7,30.7,30.4
2025-05-22 07:30:00,LOD001,OP1006,3196.6,7.59,13,48.2,Fastened,Yes,Yes,Slippery,Yes,Yes,Earth Excavation,Rainy,Expert,4,65.2,82.4
2025-05-22 08:00:00,EXC002,OP1010,2339.9,7.13,14,21.4,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,4,66.2,65.7
2025-05-22 08:30:00,EXC004,OP1001,1528.0,4.73,4,31.6,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Beginner,5,106.6,109.8
2025-05-22 09:00:00,EXC002,OP1006,2340.7,5.42,9,16.0,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Expert,4,41.5,42.6
2025-05-22 09:30:00,LOD002,OP1001,2845.6,8.06,16,40.5,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Beginner,6,36.1,41.5
2025-05-22 10:00:00,LOD002,OP1006,2846.0,3.77,3,32.7,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Expert,6,89.1,94.9
2025-05-22 10:30:00,EXC001,OP1003,1756.7,5.54,12,16.7,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Intermediate,2,67.9,73.8
2025-05-22 11:00:00,EXC005,OP1008,4382.9,7.27,14,18.4,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,7,36.8,43.2
2025-05-22 11:30:00,LOD002,OP1006,2847.1,7.5,14,32.7,Fastened,No,No,Normal,No,No,Grading,Sunny,Intermediate,6,41.4,44.4
2025-05-22 12:00:00,EXC002,OP1001,2343.1,7.76,14,26.8,Unfastened,No,Yes,Strong Wind,No,Yes,Earth Excavation,Windy,Expert,4,48.1,55.7
2025-05-22 12:30:00,EXC004,OP1005,1530.2,6.6,13,28.0,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,5,57.1,56.5
2025-05-22 13:00:00,LOD002,OP1008,2848.9,3.34,2,28.8,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Intermediate,6,47.9,53.2
2025-05-22 13:30:00,EXC001,OP1003,1758.5,5.15,9,23.0,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Intermediate,2,48.3,55.2
2025-05-22 14:00:00,EXC005,OP1006,4383.7,5.16,8,15.9,Fastened,No,No,Normal,No,No,Grading,Cloudy,Intermediate,7,34.3,30.1
2025-05-22 14:30:00,EXC002,OP1005,2344.8,6.27,14,6.1,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,4,64.6,65.4
2025-05-22 15:00:00,LOD002,OP1006,2849.6,4.6,6,22.4,Fastened,No,No,Low Visibility,No,No,Demolition,Cloudy,Expert,6,82.2,91.1
2025-05-22 15:30:00,LOD002,OP1010,2850.1,6.53,10,44.0,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Beginner,6,76.2,75.6
2025-05-22 16:00:00,LOD002,OP1001,2852.6,7.39,13,39.6,Unfastened,No,Yes,Normal,No,Yes,Material Loading,Cloudy,Intermediate,6,27.8,39.5
2025-05-22 16:30:00,EXC004,OP1007,1531.8,8.08,14,40.2,Fastened,No,No,Slippery,No,No,Material Loading,Rainy,Expert,5,36.3,48.6
2025-05-22 17:00:00,LOD002,OP1009,2853.8,5.3,8,21.3,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Expert,6,60.8,65.4
2025-05-22 17:30:00,LOD001,OP1002,3197.5,5.2,8,23.0,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Beginner,4,70.8,73.1
2025-05-22 18:00:00,EXC003,OP1010,2069.5,5.87,9,23.2,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Intermediate,3,38.4,38.1
2025-05-22 18:30:00,LOD001,OP1005,3197.8,6.08,10,32.2,Fastened,Yes,Yes,Wet Ground,No,Yes,Demolition,Rainy,Expert,4,96.9,102.1
2025-05-22 19:00:00,EXC001,OP1010,1759.0,4.95,9,22.3,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Intermediate,2,42.8,42.3
2025-05-22 19:30:00,EXC005,OP1004,4383.9,5.55,10,17.6,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Intermediate,7,51.3,52.4
2025-05-22 20:00:00,EXC002,OP1006,2346.1,6.01,10,44.2,Fastened,No,No,Wet Ground,No,No,Trenching,Rainy,Intermediate,4,57.4,58.8
2025-05-22 20:30:00,EXC001,OP1006,1760.5,6.12,12,30.8,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Expert,2,55.8,62.1
2025-05-22 21:00:00,EXC001,OP1002,1760.9,7.3,13,19.9,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,2,32.5,30.1
2025-05-22 21:30:00,EXC005,OP1002,4385.8,5.19,8,28.5,Fastened,No,No,Normal,No,No,Grading,Sunny,Intermediate,7,34.8,39.5
2025-05-22 22:00:00,EXC003,OP1004,2070.3,4.71,5,44.4,Fastened,Yes,Yes,Reduced Visibility,Yes,Yes,Trenching,Rainy,Intermediate,3,56.1,76.1
2025-05-22 22:30:00,LOD001,OP1001,3199.6,5.58,9,23.9,Unfastened,No,Yes,Slippery,No,Yes,Demolition,Rainy,Expert,4,96.9,109.7
2025-05-22 23:00:00,EXC001,OP1009,1763.3,5.63,9,34.8,Fastened,No,No,Dusty,No,No,Earth Excavation,Windy,Expert,2,59.4,69.5
2025-05-22 23:30:00,EXC003,OP1007,2072.0,9.17,20,41.2,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Expert,3,31.4,46.5
2025-05-23 00:00:00,EXC004,OP1007,1534.1,4.99,5,43.4,Fastened,No,No,Wet Ground,No,No,Trenching,Rainy,Intermediate,5,58.9,66.5
2025-05-23 00:30:00,LOD001,OP1003,3202.0,5.53,11,18.5,Fastened,No,No,Low Visibility,No,No,Trenching,Cloudy,Expert,4,45.0,45.3
2025-05-23 01:00:00,EXC003,OP1003,2073.4,5.93,11,30.8,Fastened,No,No,Slippery,No,No,Trenching,Rainy,Expert,3,44.7,58.7
2025-05-23 01:30:00,EXC005,OP1001,4387.6,7.18,13,13.4,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Expert,7,55.6,53.8
2025-05-23 02:00:00,LOD002,OP1003,2856.0,7.06,14,29.8,Fastened,No,No,Normal,No,No,Grading,Cloudy,Expert,6,34.2,37.1
2025-05-23 02:30:00,EXC005,OP1003,4388.6,6.28,9,26.1,Fastened,No,No,Normal,No,No,Grading,Sunny,Intermediate,7,38.9,41.8
2025-05-23 03:00:00,EXC002,OP1004,2346.9,5.64,8,20.6,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Intermediate,4,43.3,55.2
2025-05-23 03:30:00,EXC001,OP1004,1765.7,6.82,10,47.6,Fastened,No,Yes,Reduced Visibility,No,No,Grading,Rainy,Expert,2,38.0,49.3
2025-05-23 04:00:00,LOD002,OP1003,2857.8,6.15,9,30.0,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Expert,6,46.9,55.9
